,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
174,53.97636675834656,3.7161388904933492,0.018048429489135744,0.004141775088717685,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.25)}",-0.7154456949297392,-0.6765390939020339,-0.696501017342576,-0.6846493323055374,-0.7598649547679487,-0.7066000186495669,0.029674504422477908,18
175,50.14995255470276,9.187412188400087,0.017357254028320314,0.006027904639677911,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.1)}",-0.7154459839235849,-0.6765390344724691,-0.6965010078214736,-0.6846495824580819,-0.7598651822526857,-0.7066001581856591,0.02967457899818267,22
176,46.78677744865418,6.637937179322793,0.014607715606689452,0.003416577601156135,1e-09,1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1)}",-0.719114675684298,-0.6797117906856782,-0.7031969264970742,-0.69021163723361,-0.7643082550218192,-0.711308657024496,0.029594383567949852,132
177,41.722933292388916,8.538575604109969,0.013409948348999024,0.0017869422313220164,1e-09,1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5)}",-0.7191146970115326,-0.6796954868487123,-0.7031969824945994,-0.68464911315642,-0.7598649570389442,-0.7093042473100416,0.028894578423473243,72
178,53.19153561592102,8.449235634464081,0.016333723068237306,0.004743551931312241,1e-09,1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25)}",-0.719114646410149,-0.6797000932264758,-0.7385456870731651,-0.6902116519571448,-0.7598649376821419,-0.7174874032698153,0.02971128428671579,144
179,41.984677934646605,8.274890475411492,0.01577448844909668,0.004515009963908354,1e-09,1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1)}",-0.7191146701384393,-0.6796994283972696,-0.6965009745088708,-0.6902138827262038,-0.764308260777681,-0.7099674433096929,0.030080883850623494,86
180,48.22928490638733,15.73194640848623,0.017411565780639647,0.005250525016327954,1e-09,1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1)}",-0.7191145945365324,-0.6797001453377998,-0.7031969623342327,-0.6902116571006748,-0.7643082596111899,-0.711306323784086,0.02959686306063878,121
181,40.04444351196289,6.6397220178005,0.011890888214111328,0.003259840764742595,1e-09,1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5)}",-0.7191148131200028,-0.6797004666349018,-0.7031971457533472,-0.6902118695415342,-0.7643082669580225,-0.7113065124015618,0.0295967682695405,131
182,45.499613189697264,6.574815641765109,0.015687084197998045,0.005650938915087372,1e-09,1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25)}",-0.7191148154480796,-0.6797001948915338,-0.7031969953603077,-0.6902120331495857,-0.7643082195376328,-0.7113064516774279,0.029596794366568868,130
183,57.80832176208496,30.04766022001189,0.012516212463378907,0.005968472094131433,1e-09,1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.0001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1)}",-0.7191151732361627,-0.6765375570027446,-0.6965007487075184,-0.6846495417801052,-0.7643082661870971,-0.7082222573827256,0.031500104520678175,53
