,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,0.02983546257019043,0.0010975381597438112,0.0019008636474609375,5.094227912305065e-05,,2,2,25,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 25}",-0.682935425819732,-0.6678277004095298,-0.785010431940673,-0.7273793628007401,-0.7566705661818212,-0.7239646974304992,0.04391509775851235,56
17,0.060758447647094725,0.0020293275901750825,0.002796792984008789,0.00010116363000976615,,2,2,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.6779154554964483,-0.6749078641407298,-0.7877427578512308,-0.724517399659801,-0.7497334310587511,-0.7229633816413921,0.043021079745078405,48
18,0.11254801750183105,0.007323304687710304,0.004282999038696289,4.61312288248471e-05,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.6794513709470154,-0.6692720280727027,-0.7899284294239932,-0.7288105377575345,-0.7464370096579767,-0.7227798751718446,0.044374330915558195,45
19,0.24140892028808594,0.013326612461302307,0.008359050750732422,0.0010942695486126424,,2,2,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.6872888601903652,-0.670601694144867,-0.7879452204421854,-0.7259229683554391,-0.7423852177082887,-0.7228287921682292,0.04152814339763278,46
20,0.03226475715637207,0.0027525347758697457,0.0021633625030517576,0.0003879736067710222,,2,5,25,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",-0.6892350874177418,-0.6718154695218754,-0.7936706285160863,-0.7182561988406113,-0.7519491855700131,-0.7249853139732656,0.043806654411303596,59
21,0.060207366943359375,0.0037464119286846455,0.002929496765136719,0.0004387932998298373,,2,5,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.6876187343005719,-0.6776503279591728,-0.7957837060426202,-0.7275588735243267,-0.7448063357677742,-0.726683595518893,0.04250729304412674,64
22,0.11791801452636719,0.004987865312670044,0.004775905609130859,0.000729056642241804,,2,5,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.6849409020435211,-0.6721599163110499,-0.7852465041928121,-0.7255209388250187,-0.748767812783826,-0.7233272148312455,0.041418923915232116,51
23,0.2430405616760254,0.01642391760234446,0.008370590209960938,0.001234421686488717,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.6819004914944485,-0.670245082087962,-0.7937156659812841,-0.7305716180040501,-0.7466795222707338,-0.7246224759676957,0.044895085279618274,57
24,0.02964015007019043,0.0022293882169098695,0.001840353012084961,5.645981506887426e-05,,2,10,25,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 25}",-0.7206489728050748,-0.7142956121256168,-0.8321083337032654,-0.7585438348030916,-0.7980200533217399,-0.7647233613517577,0.04510676304303277,123
25,0.05471019744873047,0.0009848924202649758,0.002655506134033203,0.00011091728396157301,,2,10,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-0.707422380633551,-0.7009364314577557,-0.8363003767228737,-0.7574814606272259,-0.7839825466173641,-0.7572246392117542,0.05023475116001196,110
26,0.11633744239807128,0.00626760348172047,0.004761409759521484,0.0008583471156334429,,2,10,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.7034002230570581,-0.7095244844405637,-0.8278165110431687,-0.7522683194796587,-0.7762188761585271,-0.7538456828357952,0.04579048879358252,101
27,0.21816096305847169,0.0030949223422456875,0.007759523391723633,0.00043451780219790645,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.7025867568398498,-0.7023947026181581,-0.8334922803673219,-0.7527600587670418,-0.7854138359895232,-0.7553295269163789,0.05020951954528336,106
28,0.027059602737426757,0.00130860402557523,0.0019507408142089844,0.00029179286163687093,,2,20,25,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 25}",-0.7404209677688838,-0.7438558441740519,-0.8695160435651037,-0.8014178079797208,-0.8168285060373007,-0.7944078339050121,0.04829731838248433,219
29,0.05298299789428711,0.003020888992083191,0.0027884483337402345,0.00034809852618358485,,2,20,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 50}",-0.7287740588664449,-0.7278410793166199,-0.8635966447693525,-0.793719113600821,-0.8299706140460461,-0.7887803021198568,0.0540977945726408,203
30,0.100303316116333,0.0039029239562315384,0.0036487579345703125,0.0004394541442796357,,2,20,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",-0.7273382483672153,-0.7246320521220913,-0.8649890609975964,-0.7878062752356926,-0.8287804355536431,-0.7867092144552477,0.05527641677844735,195
31,0.2115269660949707,0.010361451449255295,0.007592535018920899,0.0010742439186977304,,2,20,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",-0.7318740741216749,-0.73471355289837,-0.865111800080749,-0.7862898488906769,-0.8341697535180056,-0.7904318059018952,0.052992069348375304,208
32,0.03135223388671875,0.00212167004002948,0.002223348617553711,0.0003462739963511291,,4,2,25,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 25}",-0.722568285399943,-0.7117179863302017,-0.84851645340207,-0.762498118332883,-0.8277682723087055,-0.7746138231547607,0.054951631123580695,169
33,0.06702380180358887,0.0193712781577742,0.0028737068176269533,0.000649673039959462,,4,2,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-0.7116714333110142,-0.7068610987211611,-0.8374627751817373,-0.7621692494517455,-0.8078163009977913,-0.7651961715326899,0.05160615858112266,126
34,0.10921072959899902,0.005864402534101399,0.0043337345123291016,0.0006768620236225433,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.7063874247858755,-0.7062831340150023,-0.8358647059303074,-0.7644523410510984,-0.8160727007864897,-0.7658120613137547,0.05387083505754234,129
35,0.21445236206054688,0.009439994468460305,0.007135820388793945,0.00024497953466574,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.7019830264170188,-0.7086024313121025,-0.8445153446001024,-0.7642010309983406,-0.8139706279636104,-0.766654492258235,0.056319781199486996,132
36,0.03008890151977539,0.0016105666707211383,0.0020890235900878906,0.00035996844172781265,,4,5,25,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 25}",-0.7195332561039418,-0.7167426835074691,-0.8443786735937714,-0.762390252359429,-0.8028882048829432,-0.769186614089511,0.04909512273414425,150
37,0.05678720474243164,0.003387486382061951,0.002964019775390625,0.0004725189663386282,,4,5,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-0.713675693136568,-0.7064587870799391,-0.8394886718587025,-0.762626550767485,-0.8078073774731808,-0.766011416063175,0.05185134585632962,131
38,0.10952129364013671,0.00634399444881266,0.004447650909423828,0.0006726146774303068,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.7039847592073646,-0.7027091347698492,-0.8366092895580036,-0.7570671045625963,-0.8106662765182361,-0.7622073129232099,0.054479805408284135,116
39,0.21996183395385743,0.01077330503514538,0.007838678359985352,0.001030124396393063,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.7062120949510005,-0.7094595612828153,-0.8440363435223428,-0.75732022630932,-0.8084052539434318,-0.765086696001782,0.054277912861825386,125
40,0.027406644821166993,0.0006350000421733556,0.0018282890319824218,7.476216653006178e-05,,4,10,25,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",-0.7131517150551994,-0.7006199771534154,-0.857917374019628,-0.7534413545329026,-0.8124908043654053,-0.7675242450253101,0.059705594558157896,141
41,0.05757994651794433,0.002593548844312772,0.0030565261840820312,0.00045006590360283636,,4,10,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-0.708299373996185,-0.7247420869873884,-0.8589559548119831,-0.76640604723558,-0.8244696890833133,-0.7765746304228899,0.05750155221443868,175
42,0.10847506523132325,0.006762698202289104,0.004530763626098633,0.0006060887576781317,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.7075266518230225,-0.7255415872699514,-0.8532966193423509,-0.7619449903010472,-0.8105164497918032,-0.771765259705635,0.05386776710542575,164
43,0.21317644119262696,0.010100254517335224,0.0075054168701171875,0.0012419464032476072,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.7065540127471548,-0.7144624024439667,-0.8471515677534485,-0.7696405499426093,-0.8153081260365126,-0.7706233317847385,0.0549785325819342,161
44,0.02752542495727539,0.00153102968762907,0.002065610885620117,0.00029518459370704716,,4,20,25,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 25}",-0.7339612340178564,-0.7490687110864234,-0.8634868721106974,-0.7956567996022685,-0.852246506589704,-0.79888402468139,0.05239853350849944,232
45,0.05055842399597168,0.0005171637548194739,0.0025421619415283204,9.812743353243947e-05,,4,20,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 50}",-0.7302537010262733,-0.7372604228131274,-0.8777178356149692,-0.7965660110302262,-0.8480646205532579,-0.7979725182075709,0.05855306884506639,231
46,0.10007476806640625,0.0012824721750769137,0.003893470764160156,0.00015039118918690038,,4,20,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 100}",-0.7295879169814585,-0.7176909463880248,-0.8756699834883783,-0.7947312774537195,-0.837537695654944,-0.791043563993305,0.06081831540791509,209
47,0.20699658393859863,0.01263945321923824,0.008164930343627929,0.0012172895195777264,,4,20,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 200}",-0.7278518873590849,-0.7340172736442901,-0.8729449414898227,-0.7957749755541849,-0.8447147745300444,-0.7950607705154853,0.05792290872749619,222
48,0.027058744430541994,0.0016975925576808617,0.001970195770263672,0.0003099206255272834,,8,2,25,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 25}",-0.7523335814707399,-0.7695488833754188,-0.9340803797703413,-0.848836455361137,-0.8879361006125425,-0.8385470801180359,0.06908730192082696,313
49,0.05170869827270508,0.003357813415728192,0.0027792930603027345,0.00047530647167480847,,8,2,50,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 50}",-0.746989708987976,-0.760575613532317,-0.9397243753752049,-0.8400340969869072,-0.8875734661196184,-0.8349794522004046,0.07354087949444572,286
50,0.09752302169799805,0.0013471517568668903,0.0038443565368652343,0.0001677389910251736,,8,2,100,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}",-0.7564430695480505,-0.7523472162939887,-0.9330668004970636,-0.8300534787097915,-0.8898230978029418,-0.8323467325703671,0.07157459370675552,251
51,0.1925529956817627,0.0024171021328033256,0.00669255256652832,0.0003153618197917273,,8,2,200,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 200}",-0.7522114559027222,-0.7557763381047499,-0.9369634775111653,-0.8350467068181104,-0.882957987337817,-0.8325911931349129,0.07183013484946879,256
52,0.027101564407348632,0.0030018826900748744,0.0017717361450195312,9.049107993284509e-06,,8,5,25,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 25}",-0.7441826080359619,-0.7729917727861407,-0.9448362143409331,-0.8259415956878199,-0.8885879901575274,-0.8353080362016765,0.07363432060174276,290
53,0.04945492744445801,0.0009770164957164497,0.0024384021759033202,0.00010110809946382121,,8,5,50,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 50}",-0.7470073594534488,-0.7585294055904951,-0.9463152833668698,-0.8297064301325758,-0.8904606149556606,-0.83440381869981,0.07626752053558836,274
54,0.10441746711730956,0.006117439738709421,0.0046844005584716795,0.0007775414724733048,,8,5,100,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 100}",-0.754895766584507,-0.7551711940386098,-0.9370815384368837,-0.832331935245147,-0.87849578586392,-0.8315952440338135,0.07078277629968424,247
55,0.19650483131408691,0.010077698935399237,0.006976318359375,0.001110524876974102,,8,5,200,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 200}",-0.7534340185940817,-0.7596397127171173,-0.9386120504003643,-0.8330290416840835,-0.8877619329534547,-0.8344953512698204,0.0719083751786959,276
56,0.025152969360351562,0.0002896912850624677,0.0017621040344238282,4.4186469745958515e-05,,8,10,25,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 25}",-0.746906596203934,-0.7621378872300805,-0.9495288471455579,-0.8291766087960668,-0.8855723623985998,-0.8346644603548476,0.07586449088682502,279
57,0.052163124084472656,0.003134987613310616,0.0029376983642578126,0.0003726898220191544,,8,10,50,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 50}",-0.7604721079526336,-0.7602119705680547,-0.935328466009354,-0.8349455834243769,-0.8714232609844085,-0.8324762777877656,0.0670943636440602,254
58,0.10891218185424804,0.0012812790338851319,0.0053997993469238285,7.667841003983382e-05,,8,10,100,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 100}",-0.751083655034157,-0.7541019869740656,-0.9407065406916275,-0.8390404559996583,-0.8898600464304807,-0.8349585370259979,0.07454697256375999,284
59,0.19680218696594237,0.008611029370460821,0.007149219512939453,0.0010686450946799239,,8,10,200,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 200}",-0.752676349563109,-0.7562894149357223,-0.9322930054075754,-0.8331644695813564,-0.8831706736636541,-0.8315187826302834,0.07028749124119704,246
60,0.024959039688110352,0.000416373633158451,0.001725006103515625,3.4518663122139174e-05,,8,20,25,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20, 'n_estimators': 25}",-0.7610926508879416,-0.766737172045782,-0.9459859144125042,-0.8312859806128479,-0.893560750004124,-0.8397324935926399,0.07179297463413858,318
61,0.0486943244934082,0.0006264771331559995,0.0024368762969970703,0.00011833384448940051,,8,20,50,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20, 'n_estimators': 50}",-0.7565990094995033,-0.7671030976541426,-0.9598111258031455,-0.8344908535194524,-0.8802059440129765,-0.8396420060978441,0.07519390571722072,317
62,0.09577431678771972,0.0007973564624248438,0.0038706302642822266,0.00023719121680385974,,8,20,100,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20, 'n_estimators': 100}",-0.7588516734273786,-0.7644767434882813,-0.9332444486833477,-0.8315339776347046,-0.8892884473287227,-0.835479058112487,0.06838445786426581,291
63,0.19018964767456054,0.0030229304541042655,0.006478214263916015,0.0003544080943061889,,8,20,200,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20, 'n_estimators': 200}",-0.7549607826828382,-0.7558398095711291,-0.9430375446282401,-0.8380993538483724,-0.887261732106545,-0.8358398445674251,0.0735963192684858,297
64,0.028893709182739258,0.00033841382050347807,0.001806354522705078,1.4995448311615722e-05,10.0,1,2,25,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}",-0.6787771024463843,-0.6696404239222014,-0.7702471644308594,-0.7045453552664213,-0.7733004530281917,-0.7193020998188115,0.04435660206176842,37
65,0.0555631160736084,0.0003104926391395687,0.0025665283203125,8.630230924744117e-05,10.0,1,2,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.6813620337599245,-0.6653532435473005,-0.7652550103908164,-0.7056682716008086,-0.7584395180545378,-0.7152156154706777,0.04023858770382976,34
66,0.11162681579589843,0.0008147832402840594,0.004218673706054688,0.00019397631272642164,10.0,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.6680350874546587,-0.6707194697597005,-0.7768843578038411,-0.7030302949656586,-0.7662994611685227,-0.7169937342304763,0.04637062816790065,35
67,0.22099385261535645,0.0010394412489246581,0.006940364837646484,3.8454189605881175e-05,10.0,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.6668948600222041,-0.6609827357674226,-0.7636488191306158,-0.7044560738637174,-0.7587528245161017,-0.7109470626600123,0.04368530520976963,33
68,0.02851095199584961,0.0007985160753016146,0.001850271224975586,7.17086990864557e-05,10.0,1,5,25,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 25}",-0.6903485418351246,-0.6800040886336525,-0.7882214360039881,-0.705812421943581,-0.7824070023816767,-0.7293586981596045,0.04645652029357123,71
