Temperature,MgCl2_concentration,pH_f,Incubation_time,DNase_I_concentration,Rectangles,Rods,Spheres,Diffusion_Coefficient
37,5.0,7.34,60,0.0,0.0,0.0,1.0,3.34
37,5.0,7.34,60,0.0,0.0,0.0,1.0,3.35
37,0.18,7.25,60,0.0,0.0,0.0,1.0,3.2
37,0.18,7.25,60,0.0,0.0,0.0,1.0,3.2
37,0.4,7.43,60,0.0,0.0,0.0,1.0,2.71
37,0.6,7.44,60,0.0,0.0,0.0,1.0,3.15
37,0.6,7.44,60,0.0,0.0,0.0,1.0,2.7
37,0.6,7.44,60,0.0,0.0,0.0,1.0,2.83
37,1.4,7.48,60,0.0,0.0,0.0,1.0,3.23
37,1.4,7.48,60,0.0,0.0,0.0,1.0,3.46
37,1.4,7.48,60,0.0,0.0,0.0,1.0,1.73
37,1.6,7.33,60,0.0,0.0,0.0,1.0,3.02
37,1.6,7.33,60,0.0,0.0,0.0,1.0,3.05
37,1.6,7.33,60,0.0,0.0,0.0,1.0,3.1
37,1.8,7.35,60,0.0,0.0,0.0,1.0,3.18
37,1.8,7.35,60,0.0,0.0,0.0,1.0,3.2
37,1.8,7.35,60,0.0,0.0,0.0,1.0,3.2
37,2.4,7.33,60,0.0,0.0,0.0,1.0,6.16
37,2.4,7.33,60,0.0,0.0,0.0,1.0,5.41
37,2.6,7.42,60,0.0,0.0,0.0,1.0,3.19
37,2.6,7.42,60,0.0,0.0,0.0,1.0,3.35
37,2.6,7.42,60,0.0,0.0,0.0,1.0,3.36
37,2.8,7.42,60,0.0,0.0,0.0,1.0,3.08
37,2.8,7.42,60,0.0,0.0,0.0,1.0,3.11
37,2.8,7.42,60,0.0,0.0,0.0,1.0,2.89
37,7.5,7.26,60,0.0,0.0,0.0,1.0,3.24
37,7.5,7.26,60,0.0,0.0,0.0,1.0,3.68
37,7.5,7.26,60,0.0,0.0,0.0,1.0,3.04
37,10.0,7.14,60,0.0,0.0,0.0,1.0,1.83
37,10.0,7.14,60,0.0,0.0,0.0,1.0,1.9
37,10.0,7.14,60,0.0,0.0,0.0,1.0,1.88
37,15.0,7.08,60,0.0,0.0,0.0,1.0,2.99
37,15.0,7.08,60,0.0,0.0,0.0,1.0,2.97
37,15.0,7.08,60,0.0,0.0,0.0,1.0,3.13
37,20.0,6.99,60,0.0,0.0,0.0,1.0,2.68
37,20.0,6.99,60,0.0,0.0,0.0,1.0,3.1
37,20.0,6.99,60,0.0,0.0,0.0,1.0,3.29
37,30.0,6.87,60,0.0,0.0,0.0,1.0,4.19
37,30.0,6.87,60,0.0,0.0,0.0,1.0,3.6
37,30.0,6.87,60,0.0,0.0,0.0,1.0,3.73
37,40.0,6.81,60,0.0,0.0,0.0,1.0,2.92
37,40.0,6.81,60,0.0,0.0,0.0,1.0,2.49
37,40.0,6.81,60,0.0,0.0,0.0,1.0,2.49
37,50.0,7.09,60,0.0,0.0,0.0,1.0,4.01
37,50.0,7.09,60,0.0,0.0,0.0,1.0,4.11
37,50.0,7.09,60,0.0,0.0,0.0,1.0,4.88
37,10.0,7.12,60,0.0,0.0,0.0,1.0,3.27
37,10.0,7.12,60,0.0,0.0,0.0,1.0,2.42
70,10.0,7.09,60,0.0,0.0,0.0,1.0,1.07
50,10.0,7.12,60,0.0,0.0,0.0,1.0,1.98
50,10.0,7.12,60,0.0,0.0,0.0,1.0,2.44
4,10.0,7.09,60,0.0,0.0,0.0,1.0,1.74
4,10.0,7.09,60,0.0,0.0,0.0,1.0,1.72
4,10.0,7.09,60,0.0,0.0,0.0,1.0,1.78
25,10.0,7.09,60,0.0,0.0,0.0,1.0,1.96
25,10.0,7.09,60,0.0,0.0,0.0,1.0,2.08
25,10.0,7.09,60,0.0,0.0,0.0,1.0,2.07
50,10.0,7.12,60,0.0,0.0,0.0,1.0,1.81
50,10.0,7.12,60,0.0,0.0,0.0,1.0,1.66
50,10.0,7.12,60,0.0,0.0,0.0,1.0,1.76
70,10.0,7.11,60,0.0,0.0,0.0,1.0,1.45
70,10.0,7.11,60,0.0,0.0,0.0,1.0,1.73
70,10.0,7.11,60,0.0,0.0,0.0,1.0,1.73
37,10.0,5.88,60,0.0,0.0,0.0,1.0,2.07
37,10.0,5.88,60,0.0,0.0,0.0,1.0,2.08
37,10.0,5.88,60,0.0,0.0,0.0,1.0,2.17
37,0.18,7.21,60,0.0,0.0,0.0,1.0,2.2
37,0.18,7.21,60,0.0,0.0,0.0,1.0,1.99
37,0.18,7.21,60,0.0,0.0,0.0,1.0,2.23
37,0.2,7.24,60,0.0,0.0,0.0,1.0,1.15
37,0.2,7.24,60,0.0,0.0,0.0,1.0,1.31
37,0.2,7.24,60,0.0,0.0,0.0,1.0,1.47
37,0.4,7.24,60,0.0,0.0,0.0,1.0,1.12
37,0.4,7.24,60,0.0,0.0,0.0,1.0,1.56
37,0.4,7.24,60,0.0,0.0,0.0,1.0,1.55
37,0.5,7.25,60,0.0,0.0,0.0,1.0,2.03
37,0.5,7.25,60,0.0,0.0,0.0,1.0,2.21
37,0.5,7.25,60,0.0,0.0,0.0,1.0,2.36
37,0.6,7.25,60,0.0,0.0,0.0,1.0,1.77
37,0.6,7.25,60,0.0,0.0,0.0,1.0,2.06
37,0.6,7.25,60,0.0,0.0,0.0,1.0,1.96
37,0.8,7.23,60,0.0,0.0,0.0,1.0,1.88
37,0.8,7.23,60,0.0,0.0,0.0,1.0,2.24
37,0.8,7.23,60,0.0,0.0,0.0,1.0,2.28
37,1.0,7.25,60,0.0,0.0,0.0,1.0,1.68
37,1.0,7.25,60,0.0,0.0,0.0,1.0,1.66
37,1.0,7.25,60,0.0,0.0,0.0,1.0,1.69
37,1.2,7.27,60,0.0,0.0,0.0,1.0,1.4
37,1.2,7.27,60,0.0,0.0,0.0,1.0,1.73
37,1.2,7.27,60,0.0,0.0,0.0,1.0,1.42
37,1.4,7.26,60,0.0,0.0,0.0,1.0,1.75
37,1.4,7.26,60,0.0,0.0,0.0,1.0,1.69
37,1.4,7.26,60,0.0,0.0,0.0,1.0,1.61
37,1.5,7.14,60,0.0,0.0,0.0,1.0,1.79
37,1.5,7.14,60,0.0,0.0,0.0,1.0,1.93
37,1.5,7.14,60,0.0,0.0,0.0,1.0,1.97
37,1.6,7.23,60,0.0,0.0,0.0,1.0,1.6
37,1.6,7.23,60,0.0,0.0,0.0,1.0,1.45
37,1.6,7.23,60,0.0,0.0,0.0,1.0,1.41
37,1.8,7.26,60,0.0,0.0,0.0,1.0,2.24
37,1.8,7.26,60,0.0,0.0,0.0,1.0,2.15
37,1.8,7.26,60,0.0,0.0,0.0,1.0,1.83
37,2.0,7.25,60,0.0,0.0,0.0,1.0,1.77
37,2.0,7.25,60,0.0,0.0,0.0,1.0,1.84
37,2.0,7.25,60,0.0,0.0,0.0,1.0,1.8
37,2.2,7.25,60,0.0,0.0,0.0,1.0,1.65
37,2.2,7.25,60,0.0,0.0,0.0,1.0,1.57
37,2.2,7.25,60,0.0,0.0,0.0,1.0,1.52
37,2.4,7.25,60,0.0,0.0,0.0,1.0,1.4
37,2.4,7.25,60,0.0,0.0,0.0,1.0,1.49
37,2.4,7.25,60,0.0,0.0,0.0,1.0,1.45
37,2.5,7.27,60,0.0,0.0,0.0,1.0,1.35
37,2.5,7.27,60,0.0,0.0,0.0,1.0,1.38
37,2.5,7.27,60,0.0,0.0,0.0,1.0,1.42
37,2.6,7.24,60,0.0,0.0,0.0,1.0,1.91
37,2.6,7.24,60,0.0,0.0,0.0,1.0,1.87
37,2.6,7.24,60,0.0,0.0,0.0,1.0,1.62
37,2.8,7.25,60,0.0,0.0,0.0,1.0,1.37
37,2.8,7.25,60,0.0,0.0,0.0,1.0,1.47
37,2.8,7.25,60,0.0,0.0,0.0,1.0,1.36
37,3.0,7.22,60,0.0,0.0,0.0,1.0,1.75
37,3.0,7.22,60,0.0,0.0,0.0,1.0,1.67
37,3.0,7.22,60,0.0,0.0,0.0,1.0,1.66
37,5.0,7.16,60,0.0,0.0,0.0,1.0,1.81
37,5.0,7.16,60,0.0,0.0,0.0,1.0,1.96
37,5.0,7.16,60,0.0,0.0,0.0,1.0,2.13
37,7.5,7.19,60,0.0,0.0,0.0,1.0,2.32
37,7.5,7.19,60,0.0,0.0,0.0,1.0,2.35
37,7.5,7.19,60,0.0,0.0,0.0,1.0,2.29
37,10.0,7.11,60,0.0,0.0,0.0,1.0,1.67
37,10.0,7.11,60,0.0,0.0,0.0,1.0,1.64
37,10.0,7.11,60,0.0,0.0,0.0,1.0,1.73
37,15.0,7.07,60,0.0,0.0,0.0,1.0,2.08
37,15.0,7.07,60,0.0,0.0,0.0,1.0,2.02
37,15.0,7.07,60,0.0,0.0,0.0,1.0,2.26
37,20.0,6.93,60,0.0,0.0,0.0,1.0,1.85
37,20.0,6.93,60,0.0,0.0,0.0,1.0,1.91
37,20.0,6.93,60,0.0,0.0,0.0,1.0,1.89
37,30.0,6.88,60,0.0,0.0,0.0,1.0,1.63
37,30.0,6.88,60,0.0,0.0,0.0,1.0,1.7
37,30.0,6.88,60,0.0,0.0,0.0,1.0,1.38
37,40.0,6.88,60,0.0,0.0,0.0,1.0,1.68
37,40.0,6.88,60,0.0,0.0,0.0,1.0,1.73
37,40.0,6.88,60,0.0,0.0,0.0,1.0,1.61
37,50.0,6.83,60,0.0,0.0,0.0,1.0,1.5
37,50.0,6.83,60,0.0,0.0,0.0,1.0,1.46
37,50.0,6.83,60,0.0,0.0,0.0,1.0,1.53
37,1.0,4.67,60,0.0,0.0,0.0,1.0,2.58
37,1.0,4.67,60,0.0,0.0,0.0,1.0,2.7
37,1.0,4.67,60,0.0,0.0,0.0,1.0,1.88
37,1.0,6.03,60,0.0,0.0,0.0,1.0,1.76
37,1.0,6.03,60,0.0,0.0,0.0,1.0,1.76
37,1.0,6.03,60,0.0,0.0,0.0,1.0,1.59
37,1.0,6.46,60,0.0,0.0,0.0,1.0,1.58
37,1.0,6.46,60,0.0,0.0,0.0,1.0,1.64
37,1.0,6.46,60,0.0,0.0,0.0,1.0,1.5
37,1.0,6.8,60,0.0,0.0,0.0,1.0,1.62
37,1.0,6.8,60,0.0,0.0,0.0,1.0,1.65
37,1.0,6.8,60,0.0,0.0,0.0,1.0,1.62
37,1.0,8.57,60,0.0,0.0,0.0,1.0,1.73
37,1.0,8.57,60,0.0,0.0,0.0,1.0,1.58
37,1.0,8.57,60,0.0,0.0,0.0,1.0,1.56
37,10.0,4.23,60,0.0,0.0,0.0,1.0,1.39
37,10.0,4.23,60,0.0,0.0,0.0,1.0,1.46
37,10.0,4.23,60,0.0,0.0,0.0,1.0,1.48
37,10.0,3.82,60,0.0,0.0,0.0,1.0,1.8
37,10.0,3.82,60,0.0,0.0,0.0,1.0,1.8
37,10.0,3.82,60,0.0,0.0,0.0,1.0,1.91
37,10.0,6.28,60,0.0,0.0,0.0,1.0,1.69
37,10.0,6.28,60,0.0,0.0,0.0,1.0,1.73
37,10.0,6.28,60,0.0,0.0,0.0,1.0,1.69
37,10.0,6.22,60,0.0,0.0,0.0,1.0,1.68
37,10.0,6.22,60,0.0,0.0,0.0,1.0,1.85
37,10.0,6.22,60,0.0,0.0,0.0,1.0,1.76
37,10.0,8.76,60,0.0,0.0,0.0,1.0,0.177
37,10.0,8.76,60,0.0,0.0,0.0,1.0,0.289
30,10.0,7.07,60,0.0,0.0,0.0,1.0,2.98
30,10.0,7.07,60,0.0,0.0,0.0,1.0,2.98
30,10.0,7.07,60,0.0,0.0,0.0,1.0,2.84
30,10.0,7.11,60,0.0,0.0,0.0,1.0,3.12
30,10.0,7.11,60,0.0,0.0,0.0,1.0,3.08
30,10.0,7.11,60,0.0,0.0,0.0,1.0,3.28
35,10.0,7.14,60,0.0,0.0,0.0,1.0,2.03
35,10.0,7.14,60,0.0,0.0,0.0,1.0,1.25
35,10.0,7.14,60,0.0,0.0,0.0,1.0,1.86
35,10.0,7.13,60,0.0,0.0,0.0,1.0,2.55
35,10.0,7.13,60,0.0,0.0,0.0,1.0,2.09
35,10.0,7.13,60,0.0,0.0,0.0,1.0,2.32
37,10.0,7.12,60,0.0,0.0,0.0,1.0,2.27
37,10.0,7.12,60,0.0,0.0,0.0,1.0,1.71
37,10.0,7.12,60,0.0,0.0,0.0,1.0,2.38
37,10.0,7.15,60,0.0,0.0,0.0,1.0,2.65
37,10.0,7.15,60,0.0,0.0,0.0,1.0,2.45
37,10.0,7.15,60,0.0,0.0,0.0,1.0,2.83
4,10.0,7.13,60,0.0,1.0,0.0,0.0,2.9
4,10.0,7.13,60,0.0,1.0,0.0,0.0,2.59
4,10.0,7.13,60,0.0,1.0,0.0,0.0,2.8
25,10.0,7.12,60,0.0,1.0,0.0,0.0,2.61
25,10.0,7.12,60,0.0,1.0,0.0,0.0,2.69
25,10.0,7.12,60,0.0,1.0,0.0,0.0,3.82
37,10.0,7.11,60,0.0,1.0,0.0,0.0,2.66
37,10.0,7.11,60,0.0,1.0,0.0,0.0,2.57
37,10.0,7.11,60,0.0,1.0,0.0,0.0,2.77
40,10.0,7.13,60,0.0,1.0,0.0,0.0,3.13
40,10.0,7.13,60,0.0,1.0,0.0,0.0,2.29
40,10.0,7.13,60,0.0,1.0,0.0,0.0,3.18
40,10.0,7.14,60,0.0,1.0,0.0,0.0,2.96
40,10.0,7.14,60,0.0,1.0,0.0,0.0,3.09
40,10.0,7.14,60,0.0,1.0,0.0,0.0,3.56
60,10.0,7.16,60,0.0,1.0,0.0,0.0,2.21
60,10.0,7.16,60,0.0,1.0,0.0,0.0,2.64
60,10.0,7.16,60,0.0,1.0,0.0,0.0,2.5
60,10.0,7.14,60,0.0,1.0,0.0,0.0,3.78
60,10.0,7.14,60,0.0,1.0,0.0,0.0,3.39
60,10.0,7.14,60,0.0,1.0,0.0,0.0,2.9
37,0.5,7.3,60,0.0,1.0,0.0,0.0,3.88
37,0.5,7.3,60,0.0,1.0,0.0,0.0,4.35
37,0.5,7.3,60,0.0,1.0,0.0,0.0,5.02
37,1.0,7.31,60,0.0,1.0,0.0,0.0,3.59
37,1.0,7.31,60,0.0,1.0,0.0,0.0,3.67
37,1.0,7.31,60,0.0,1.0,0.0,0.0,3.76
37,1.5,7.29,60,0.0,1.0,0.0,0.0,3.85
37,1.5,7.29,60,0.0,1.0,0.0,0.0,3.77
37,1.5,7.29,60,0.0,1.0,0.0,0.0,3.36
37,2.0,7.2,60,0.0,1.0,0.0,0.0,2.83
37,2.0,7.2,60,0.0,1.0,0.0,0.0,2.87
37,2.0,7.2,60,0.0,1.0,0.0,0.0,3.34
37,2.5,7.3,60,0.0,1.0,0.0,0.0,3.17
37,2.5,7.3,60,0.0,1.0,0.0,0.0,3.08
37,2.5,7.3,60,0.0,1.0,0.0,0.0,3.12
37,3.0,7.3,60,0.0,1.0,0.0,0.0,2.24
37,3.0,7.3,60,0.0,1.0,0.0,0.0,2.59
37,3.0,7.3,60,0.0,1.0,0.0,0.0,2.67
37,5.0,7.21,60,0.0,1.0,0.0,0.0,3.25
37,5.0,7.21,60,0.0,1.0,0.0,0.0,3.36
37,5.0,7.21,60,0.0,1.0,0.0,0.0,3.47
4,10.0,7.16,60,0.0,1.0,0.0,0.0,2.88
4,10.0,7.16,60,0.0,1.0,0.0,0.0,2.91
4,10.0,7.16,60,0.0,1.0,0.0,0.0,3.54
25,10.0,7.15,60,0.0,1.0,0.0,0.0,3.26
25,10.0,7.15,60,0.0,1.0,0.0,0.0,3.34
25,10.0,7.15,60,0.0,1.0,0.0,0.0,4.0
37,10.0,7.31,60,0.0,1.0,0.0,0.0,3.62
37,10.0,7.31,60,0.0,1.0,0.0,0.0,4.3
37,10.0,7.31,60,0.0,1.0,0.0,0.0,4.37
37,10.0,7.18,60,0.0,1.0,0.0,0.0,4.72
37,10.0,7.18,60,0.0,1.0,0.0,0.0,4.07
37,10.0,7.18,60,0.0,1.0,0.0,0.0,4.24
37,10.0,7.19,60,0.0,1.0,0.0,0.0,5.09
37,10.0,7.19,60,0.0,1.0,0.0,0.0,5.05
37,10.0,7.19,60,0.0,1.0,0.0,0.0,4.92
37,10.0,7.29,60,0.0,1.0,0.0,0.0,3.16
37,10.0,7.29,60,0.0,1.0,0.0,0.0,3.24
37,10.0,7.29,60,0.0,1.0,0.0,0.0,3.1
37,10.0,7.3,60,0.0,1.0,0.0,0.0,2.99
37,10.0,7.3,60,0.0,1.0,0.0,0.0,2.68
37,10.0,7.3,60,0.0,1.0,0.0,0.0,3.08
37,10.0,7.31,60,0.0,1.0,0.0,0.0,3.93
37,10.0,7.31,60,0.0,1.0,0.0,0.0,3.72
37,10.0,7.31,60,0.0,1.0,0.0,0.0,3.92
37,10.0,7.25,60,0.0,1.0,0.0,0.0,4.35
37,10.0,7.25,60,0.0,1.0,0.0,0.0,4.44
37,10.0,7.25,60,0.0,1.0,0.0,0.0,4.42
37,10.0,7.29,60,0.0,1.0,0.0,0.0,3.76
37,10.0,7.29,60,0.0,1.0,0.0,0.0,3.63
37,10.0,7.29,60,0.0,1.0,0.0,0.0,3.88
37,10.0,7.27,60,0.0,1.0,0.0,0.0,3.39
37,10.0,7.27,60,0.0,1.0,0.0,0.0,3.4
37,10.0,7.27,60,0.0,1.0,0.0,0.0,3.21
50,10.0,7.01,60,0.0,1.0,0.0,0.0,2.2
50,10.0,7.01,60,0.0,1.0,0.0,0.0,2.86
50,10.0,7.01,60,0.0,1.0,0.0,0.0,2.38
50,10.0,7.06,60,0.0,1.0,0.0,0.0,2.59
50,10.0,7.06,60,0.0,1.0,0.0,0.0,1.36
50,10.0,7.06,60,0.0,1.0,0.0,0.0,2.64
50,10.0,7.02,60,0.0,1.0,0.0,0.0,2.2
50,10.0,7.02,60,0.0,1.0,0.0,0.0,2.39
50,10.0,7.02,60,0.0,1.0,0.0,0.0,2.68
4,10.0,7.02,60,0.0,1.0,0.0,0.0,1.88
4,10.0,7.02,60,0.0,1.0,0.0,0.0,1.95
4,10.0,7.02,60,0.0,1.0,0.0,0.0,3.05
25,10.0,7.01,60,0.0,1.0,0.0,0.0,2.08
25,10.0,7.01,60,0.0,1.0,0.0,0.0,1.9
25,10.0,7.01,60,0.0,1.0,0.0,0.0,2.28
37,10.0,7.02,60,0.0,1.0,0.0,0.0,2.67
37,10.0,7.02,60,0.0,1.0,0.0,0.0,2.89
37,10.0,7.02,60,0.0,1.0,0.0,0.0,2.72
37,10.0,7.2,60,0.0,1.0,0.0,0.0,3.42
37,10.0,7.2,60,0.0,1.0,0.0,0.0,3.72
37,10.0,7.2,60,0.0,1.0,0.0,0.0,3.33
37,10.0,7.18,60,0.0,1.0,0.0,0.0,2.71
37,10.0,7.18,60,0.0,1.0,0.0,0.0,2.68
37,10.0,7.18,60,0.0,1.0,0.0,0.0,2.69
37,10.0,7.18,60,0.0,1.0,0.0,0.0,4.38
37,10.0,7.18,60,0.0,1.0,0.0,0.0,4.45
37,10.0,7.18,60,0.0,1.0,0.0,0.0,4.59
37,10.0,7.21,60,0.0,1.0,0.0,0.0,2.91
37,10.0,7.21,60,0.0,1.0,0.0,0.0,2.93
37,10.0,7.21,60,0.0,1.0,0.0,0.0,2.58
37,10.0,7.22,60,0.0,1.0,0.0,0.0,2.65
37,10.0,7.22,60,0.0,1.0,0.0,0.0,2.37
37,10.0,7.22,60,0.0,1.0,0.0,0.0,2.84
37,10.0,7.22,60,0.0,1.0,0.0,0.0,4.38
37,10.0,7.22,60,0.0,1.0,0.0,0.0,3.08
37,10.0,7.22,60,0.0,1.0,0.0,0.0,3.29
37,10.0,7.22,60,0.0,1.0,0.0,0.0,2.27
37,10.0,7.22,60,0.0,1.0,0.0,0.0,2.79
37,10.0,7.22,60,0.0,1.0,0.0,0.0,2.92
37,10.0,7.25,60,0.0,1.0,0.0,0.0,3.76
37,10.0,7.25,60,0.0,1.0,0.0,0.0,3.73
37,10.0,7.25,60,0.0,1.0,0.0,0.0,4.1
37,10.0,7.27,60,0.0,1.0,0.0,0.0,2.12
37,10.0,7.27,60,0.0,1.0,0.0,0.0,2.86
37,10.0,7.27,60,0.0,1.0,0.0,0.0,2.69
37,10.0,7.25,60,0.0,1.0,0.0,0.0,3.44
37,10.0,7.25,60,0.0,1.0,0.0,0.0,3.8
37,10.0,7.25,60,0.0,1.0,0.0,0.0,3.45
37,10.0,7.17,60,0.0,1.0,0.0,0.0,2.96
37,10.0,7.17,60,0.0,1.0,0.0,0.0,3.18
37,10.0,7.17,60,0.0,1.0,0.0,0.0,3.18
37,10.0,7.18,60,0.0,1.0,0.0,0.0,2.04
37,10.0,7.18,60,0.0,1.0,0.0,0.0,2.62
37,10.0,7.18,60,0.0,1.0,0.0,0.0,2.37
37,10.0,7.23,60,0.0,1.0,0.0,0.0,3.55
37,10.0,7.23,60,0.0,1.0,0.0,0.0,3.63
37,10.0,7.23,60,0.0,1.0,0.0,0.0,3.92
37,10.0,7.25,60,0.0,1.0,0.0,0.0,4.39
37,10.0,7.25,60,0.0,1.0,0.0,0.0,5.22
37,10.0,7.25,60,0.0,1.0,0.0,0.0,3.74
37,10.0,7.21,60,0.0,1.0,0.0,0.0,2.24
37,10.0,7.21,60,0.0,1.0,0.0,0.0,2.96
37,10.0,7.21,60,0.0,1.0,0.0,0.0,2.71
37,10.0,7.25,60,0.0,1.0,0.0,0.0,2.38
37,10.0,7.25,60,0.0,1.0,0.0,0.0,1.81
37,10.0,7.25,60,0.0,1.0,0.0,0.0,2.22
37,10.0,7.07,60,0.0,1.0,0.0,0.0,1.23
37,10.0,7.07,60,0.0,1.0,0.0,0.0,2.07
37,10.0,7.07,60,0.0,1.0,0.0,0.0,2.2
37,10.0,7.05,60,0.0,1.0,0.0,0.0,1.51
37,10.0,7.05,60,0.0,1.0,0.0,0.0,1.01
37,10.0,7.05,60,0.0,1.0,0.0,0.0,0.868
37,10.0,7.0,60,0.0,1.0,0.0,0.0,2.53
37,10.0,7.0,60,0.0,1.0,0.0,0.0,1.88
37,10.0,7.0,60,0.0,1.0,0.0,0.0,2.86
4,10.0,7.17,60,0.0,1.0,0.0,0.0,0.914
4,10.0,7.17,60,0.0,1.0,0.0,0.0,1.13
4,10.0,7.17,60,0.0,1.0,0.0,0.0,1.9
37,10.0,7.18,60,0.2,1.0,0.0,0.0,0.504
37,10.0,7.18,60,0.2,1.0,0.0,0.0,0.68
37,10.0,7.18,60,0.2,1.0,0.0,0.0,1.05
37,10.0,7.1,60,1.0,1.0,0.0,0.0,0.162
37,10.0,7.1,60,1.0,1.0,0.0,0.0,1.76
37,10.0,7.1,60,1.0,1.0,0.0,0.0,0.729
37,10.0,7.19,60,5.0,1.0,0.0,0.0,0.173
37,10.0,7.19,60,5.0,1.0,0.0,0.0,0.188
37,10.0,7.22,60,0.2,1.0,0.0,0.0,0.535
37,10.0,7.22,60,0.2,1.0,0.0,0.0,0.249
37,10.0,7.22,60,0.2,1.0,0.0,0.0,0.781
37,10.0,7.24,60,1.0,1.0,0.0,0.0,0.804
37,10.0,7.24,60,1.0,1.0,0.0,0.0,0.937
37,10.0,7.24,60,1.0,1.0,0.0,0.0,1.07
37,10.0,7.17,60,5.0,1.0,0.0,0.0,0.454
37,10.0,7.17,60,5.0,1.0,0.0,0.0,0.669
37,10.0,7.17,60,5.0,1.0,0.0,0.0,0.657
37,10.0,7.22,60,0.2,1.0,0.0,0.0,0.68
37,10.0,7.22,60,0.2,1.0,0.0,0.0,0.564
37,10.0,7.22,60,0.2,1.0,0.0,0.0,0.715
37,10.0,7.24,60,1.0,1.0,0.0,0.0,0.745
37,10.0,7.24,60,1.0,1.0,0.0,0.0,1.04
37,10.0,7.28,60,5.0,1.0,0.0,0.0,0.675
37,10.0,7.28,60,5.0,1.0,0.0,0.0,0.908
37,10.0,7.28,60,5.0,1.0,0.0,0.0,1.51
37,10.0,7.22,60,0.2,0.0,0.0,1.0,0.115
37,10.0,7.22,60,0.2,0.0,0.0,1.0,0.201
37,10.0,7.22,60,0.2,0.0,0.0,1.0,0.191
37,10.0,7.12,60,1.0,0.0,0.0,1.0,0.428
37,10.0,7.12,60,1.0,0.0,0.0,1.0,0.742
37,10.0,7.17,60,5.0,0.0,0.0,1.0,0.141
37,10.0,7.17,60,5.0,0.0,0.0,1.0,0.216
37,10.0,7.17,60,5.0,0.0,0.0,1.0,0.199
37,10.0,7.01,60,0.2,0.0,0.0,1.0,0.497
37,10.0,7.01,60,0.2,0.0,0.0,1.0,0.864
37,10.0,7.01,60,0.2,0.0,0.0,1.0,0.911
37,10.0,7.12,60,1.0,0.0,0.0,1.0,0.194
37,10.0,7.12,60,1.0,0.0,0.0,1.0,0.215
37,10.0,7.12,60,1.0,0.0,0.0,1.0,0.513
37,10.0,7.11,60,0.2,0.0,0.0,1.0,0.554
37,10.0,7.11,60,0.2,0.0,0.0,1.0,0.583
37,10.0,7.2,60,5.0,0.0,0.0,1.0,0.105
37,10.0,7.2,60,5.0,0.0,0.0,1.0,0.161
37,10.0,7.19,60,0.0,0.0,0.0,1.0,0.818
37,10.0,7.19,60,0.0,0.0,0.0,1.0,0.842
37,10.0,7.19,60,0.0,0.0,0.0,1.0,0.56
37,10.0,7.22,60,0.0,1.0,0.0,0.0,1.14
37,10.0,7.22,60,0.0,1.0,0.0,0.0,1.36
37,10.0,7.22,60,0.0,1.0,0.0,0.0,0.904
37,10.0,7.15,60,0.0,1.0,0.0,0.0,1.02
37,10.0,7.15,60,0.0,1.0,0.0,0.0,1.67
37,10.0,7.15,60,0.0,1.0,0.0,0.0,1.46
4,10.0,7.23,60,0.0,1.0,0.0,0.0,1.08
4,10.0,7.23,60,0.0,1.0,0.0,0.0,0.957
4,10.0,7.23,60,0.0,1.0,0.0,0.0,1.32
25,10.0,7.28,60,0.0,1.0,0.0,0.0,1.86
25,10.0,7.28,60,0.0,1.0,0.0,0.0,1.51
25,10.0,7.28,60,0.0,1.0,0.0,0.0,1.49
4,10.0,7.28,60,0.0,1.0,0.0,0.0,1.41
4,10.0,7.28,60,0.0,1.0,0.0,0.0,1.6
4,10.0,7.28,60,0.0,1.0,0.0,0.0,1.32
25,10.0,7.3,60,0.0,1.0,0.0,0.0,1.36
25,10.0,7.3,60,0.0,1.0,0.0,0.0,0.96
25,10.0,7.3,60,0.0,1.0,0.0,0.0,1.24
37,10.0,7.24,60,0.0,1.0,0.0,0.0,0.607
37,10.0,7.24,60,0.0,1.0,0.0,0.0,0.251
37,10.0,7.24,60,0.0,1.0,0.0,0.0,0.931
37,10.0,2.82,60,0.0,1.0,0.0,0.0,2.09
37,10.0,2.82,60,0.0,1.0,0.0,0.0,2.41
37,10.0,2.82,60,0.0,1.0,0.0,0.0,2.32
37,10.0,3.78,60,0.0,1.0,0.0,0.0,0.221
37,10.0,3.78,60,0.0,1.0,0.0,0.0,0.34
37,10.0,3.78,60,0.0,1.0,0.0,0.0,0.573
30,10.0,7.2,60,0.0,1.0,0.0,0.0,1.51
30,10.0,7.2,120,0.0,1.0,0.0,0.0,1.25
30,10.0,7.2,120,0.0,1.0,0.0,0.0,1.5
30,10.0,7.21,120,0.0,1.0,0.0,0.0,1.89
30,10.0,7.21,120,0.0,1.0,0.0,0.0,0.465
30,10.0,7.21,120,0.0,1.0,0.0,0.0,0.956
30,10.0,7.27,120,0.0,1.0,0.0,0.0,2.32
30,10.0,7.27,120,0.0,1.0,0.0,0.0,1.58
30,10.0,7.27,120,0.0,1.0,0.0,0.0,3.54
37,10.0,3.13,60,0.0,1.0,0.0,0.0,0.424
37,10.0,3.13,60,0.0,1.0,0.0,0.0,0.214
37,10.0,3.13,60,0.0,1.0,0.0,0.0,0.527
37,10.0,5.87,60,0.0,1.0,0.0,0.0,1.33
37,10.0,5.87,60,0.0,1.0,0.0,0.0,0.836
37,10.0,5.87,60,0.0,1.0,0.0,0.0,0.974
